angle,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
90,0.130574,0.283465,0.353911,0.347892,0.292618,0.337446,0.328143,0.391772,0.473490,0.441205,0.478135,0.479476,0.432259,0.440988,0.429545,0.464599,0.000292,0.789177,-0.811760,-0.849074,0.027710,-0.002413,-0.054150,-0.054257,-0.002620,-0.015082,0.347589,0.652411,0.362624,0.413424
90,0.124696,0.283312,0.353069,0.346026,0.289502,0.354520,0.374950,0.424451,0.481632,0.517026,0.528644,0.510378,0.479939,0.458862,0.479930,0.503745,0.000292,0.784349,-0.814815,-0.866972,0.025900,0.020484,-0.020768,-0.028693,0.013506,-0.000121,0.339189,0.660811,0.382247,0.464617
90,0.124289,0.283365,0.353073,0.346088,0.289511,0.354470,0.375007,0.424434,0.481445,0.517229,0.528594,0.510185,0.479758,0.459210,0.479948,0.504017,0.000292,0.784230,-0.814692,-0.866838,0.026375,0.021464,-0.022016,-0.032093,0.009542,0.003775,0.339222,0.660778,0.382718,0.465443
90,0.104746,0.265366,0.371583,0.324427,0.290137,0.350728,0.379020,0.399846,0.444170,0.513280,0.535877,0.471228,0.457821,0.449209,0.479045,0.490732,0.000271,0.715272,-0.819953,-0.910748,0.004195,-0.009004,-0.045010,-0.021258,0.054720,0.020192,0.334114,0.665886,0.548849,0.627678
90,0.055987,0.190369,0.256042,0.175352,0.157870,0.182069,0.176919,0.223804,0.224841,0.268066,0.240538,0.242870,0.210037,0.174347,0.204358,0.211972,0.000021,0.937521,-0.459169,-0.438830,0.045921,0.028209,-0.031729,-0.015345,0.031907,0.016565,0.425419,0.574581,0.292935,0.308972
90,0.053910,0.193762,0.264603,0.185501,0.163196,0.180937,0.206208,0.215660,0.245922,0.269648,0.247828,0.252186,0.214308,0.184392,0.221499,0.217219,0.000021,0.965614,-0.444651,-0.467370,0.017815,0.002303,-0.032609,-0.034867,0.015879,0.007359,0.429180,0.570820,0.226679,0.265748
90,0.053861,0.193801,0.264645,0.185580,0.163152,0.180953,0.206340,0.215739,0.245850,0.269483,0.247718,0.252148,0.214331,0.184490,0.221467,0.217522,0.000021,0.965713,-0.443402,-0.457029,0.030106,0.013672,-0.034540,-0.033800,0.021382,0.009664,0.429200,0.570800,0.226631,0.265781
90,0.055268,0.196781,0.267871,0.207158,0.162904,0.180805,0.214058,0.210183,0.250531,0.269091,0.275255,0.273505,0.235515,0.230946,0.282681,0.212811,0.000042,0.975273,-0.426203,-0.478458,-0.008420,0.043070,-0.033422,-0.048168,0.023211,0.039231,0.433594,0.566406,0.213753,0.242815
90,0.027857,0.191345,0.198081,0.172347,0.134421,0.150252,0.171474,0.198210,0.228655,0.240753,0.241970,0.226485,0.210515,0.185457,0.196145,0.209699,0.000000,0.995447,-0.337665,-0.382933,0.003562,0.016548,-0.006181,-0.005072,0.007831,-0.002774,0.441480,0.558520,0.288888,0.329214
90,0.028368,0.157813,0.223548,0.170126,0.141230,0.160717,0.172597,0.197700,0.224286,0.222057,0.229459,0.215712,0.214352,0.187681,0.170677,0.199714,0.000000,0.959569,-0.304656,-0.382501,0.026244,0.023203,-0.024201,-0.032624,0.023311,0.001824,0.423949,0.576051,0.595937,0.596873
90,-0.019683,0.023148,-0.004321,-0.003460,0.000599,0.005727,0.004725,0.000029,0.012649,0.002975,-0.000132,-0.000570,0.009540,0.017714,-0.023711,-0.020903,-0.000875,-0.034821,0.154746,0.435459,0.195073,0.520572,0.310390,0.734000,0.308860,0.946834,0.500957,0.499043,1.484116,1.480573
90,-0.007159,-0.022908,0.012117,-0.000529,-0.003116,0.004991,-0.002754,-0.009379,-0.002255,-0.001573,0.008234,-0.008383,0.003365,-0.015863,-0.009859,0.024359,0.000896,-0.039918,0.067140,0.347913,0.313294,0.852889,0.340208,1.060116,0.606498,1.198560,0.499030,0.500970,1.482156,1.487037
90,0.126151,0.283713,0.352055,0.344595,0.293456,0.351469,0.378934,0.425412,0.479609,0.516590,0.524916,0.508382,0.482082,0.466466,0.476378,0.502592,0.000292,0.786050,-0.815427,-0.867377,0.030178,0.017019,-0.018199,-0.030860,0.006942,0.003205,0.339726,0.660274,0.366669,0.446317
90,0.124677,0.283546,0.352426,0.344492,0.293238,0.350942,0.378886,0.425588,0.479700,0.516964,0.525671,0.508903,0.481129,0.465960,0.477342,0.501857,0.000292,0.783885,-0.815327,-0.867049,0.026727,0.018434,-0.024975,-0.035044,0.004562,0.016580,0.339007,0.660993,0.382136,0.465044
90,0.124479,0.283548,0.352414,0.344437,0.293256,0.350983,0.378850,0.425512,0.479606,0.516840,0.525970,0.509266,0.481008,0.466061,0.477341,0.502474,0.000292,0.784076,-0.815126,-0.866220,0.027174,0.019689,-0.024137,-0.028033,0.000461,0.015388,0.339084,0.660916,0.382393,0.465178
90,0.088703,0.305523,0.360342,0.354827,0.284237,0.331450,0.380057,0.424867,0.475389,0.513968,0.527256,0.513912,0.475170,0.456695,0.473700,0.496215,0.000000,0.810089,-0.782793,-0.843628,0.037633,0.008878,-0.025285,-0.038395,0.003818,-0.002562,0.331031,0.668969,0.640363,0.723494
90,0.059469,0.211075,0.276258,0.263217,0.199852,0.230464,0.262026,0.286409,0.293238,0.300847,0.305724,0.279361,0.218964,0.222696,0.235936,0.225601,0.000167,0.962472,-0.515545,-0.530265,0.021555,-0.028910,-0.076881,-0.022049,0.037443,0.029756,0.418111,0.581889,0.254145,0.297010
90,0.056725,0.211748,0.275469,0.252538,0.196857,0.225270,0.257185,0.281389,0.288715,0.298613,0.304748,0.277927,0.220441,0.222831,0.234652,0.225799,0.000167,0.967477,-0.509788,-0.527183,0.028098,-0.006629,-0.048253,-0.006183,0.020195,0.011129,0.420911,0.579089,0.242232,0.286061
90,0.056732,0.211783,0.275651,0.252356,0.196532,0.225385,0.256809,0.280845,0.288456,0.297717,0.304501,0.277690,0.219925,0.222500,0.234213,0.225802,0.000167,0.967363,-0.509194,-0.529853,0.018379,-0.018094,-0.056573,-0.029782,0.028550,0.014765,0.420912,0.579088,0.243044,0.286790
135,-0.019906,-0.024220,0.079859,0.375760,0.528223,0.632617,0.442996,0.327588,0.324330,0.374050,0.470287,0.551321,0.593710,0.659171,0.716556,0.693960,0.000229,0.894863,-0.785844,-1.350996,0.267221,0.698867,0.035822,-0.502325,-0.493070,-0.144674,0.394422,0.605578,0.297103,0.473244
135,-0.011235,-0.079079,0.022705,0.414250,0.515117,0.476233,0.345878,0.282348,0.290929,0.348055,0.493874,0.624060,0.717815,0.640685,0.590238,0.543392,0.000229,0.870817,-0.772342,-1.458443,0.407454,0.421580,-0.112264,-0.697571,0.133352,0.387120,0.382010,0.617990,0.551428,0.686807
135,-0.015563,0.070586,0.205244,0.497531,0.417277,0.358912,0.278642,0.307317,0.472816,0.758056,0.798663,0.678336,0.579749,0.487318,0.516913,0.713922,0.000292,0.977921,-0.989308,-1.313868,0.369855,-0.010174,-0.826677,0.510499,0.547162,1.063175,0.427500,0.572500,0.153543,0.286056
135,-0.014094,0.070239,0.204429,0.502909,0.419281,0.358389,0.278106,0.306156,0.472179,0.763392,0.800516,0.679812,0.580460,0.488857,0.528604,0.717887,0.000292,0.981040,-0.984723,-1.325492,0.371687,-0.015088,-0.857950,0.526384,0.543678,1.094035,0.428812,0.571188,0.142736,0.276078
135,-0.014081,0.070229,0.204420,0.502923,0.419260,0.358370,0.277989,0.306050,0.471848,0.763548,0.800507,0.679725,0.580503,0.488789,0.528678,0.717916,0.000292,0.981012,-0.984371,-1.314395,0.376422,-0.015749,-0.860283,0.513697,0.554892,1.095279,0.428666,0.571334,0.143226,0.277126
135,-0.011303,0.079681,0.165336,0.522079,0.410670,0.318155,0.242850,0.288227,0.418575,0.641477,0.697026,0.642137,0.518011,0.379085,0.353520,0.625353,0.000271,0.993943,-0.938379,-1.258816,0.379880,-0.019502,-0.819081,0.256810,0.508487,0.649230,0.441289,0.558711,0.166593,0.287321
135,-0.048816,0.047119,0.196014,0.532915,0.426244,0.335462,0.248432,0.282244,0.446909,0.737088,0.808501,0.673958,0.570979,0.454134,0.508293,0.686925,0.000313,0.726229,-0.980367,-1.364825,0.429603,-0.022782,-0.873835,0.501645,0.548839,1.037198,0.333363,0.666637,0.541882,0.739938
135,-0.060167,0.041867,0.200859,0.521259,0.426076,0.343199,0.247871,0.283236,0.456598,0.743334,0.813901,0.674445,0.578805,0.465897,0.506313,0.677346,0.000313,0.695094,-0.967063,-1.371816,0.428501,-0.019712,-0.977825,0.536278,0.518838,0.884689,0.334366,0.665634,0.547441,0.676697
135,-0.051828,0.053800,0.203438,0.515336,0.416513,0.330439,0.253059,0.280181,0.468210,0.722924,0.777039,0.653452,0.552664,0.437321,0.431000,0.630626,0.000313,0.689219,-0.976816,-1.381781,0.431457,-0.015899,-0.960960,0.454351,0.473180,0.828524,0.334610,0.665390,0.652424,0.737041
135,-0.033650,0.021585,0.120726,0.411463,0.532466,0.582779,0.404828,0.335948,0.322105,0.434671,0.543587,0.580503,0.602540,0.664080,0.646678,0.618355,0.000229,0.748524,-0.807512,-1.352011,0.327879,0.604126,-0.113934,-0.544181,-0.590462,-0.783873,0.355811,0.644189,0.458593,0.622839
135,-0.020340,-0.022627,0.083318,0.372899,0.533589,0.616041,0.442485,0.321198,0.323590,0.376237,0.472496,0.552638,0.589190,0.673832,0.672968,0.702431,0.000229,0.893301,-0.785787,-1.354117,0.257653,0.687694,0.043703,-0.504982,-0.491258,-0.402170,0.393628,0.606372,0.300933,0.476896
135,-0.020207,-0.022745,0.082937,0.373297,0.533815,0.614200,0.440418,0.321002,0.323806,0.377208,0.475457,0.558057,0.603245,0.668368,0.669646,0.694162,0.000229,0.893239,-0.787727,-1.350617,0.250035,0.686645,0.033225,-0.501560,-0.439465,-0.371770,0.393486,0.606514,0.302106,0.478229
135,-0.020854,-0.024666,0.082031,0.371214,0.533721,0.621944,0.440354,0.318081,0.321084,0.372757,0.469469,0.556169,0.600399,0.667795,0.667187,0.693491,0.000229,0.899264,-0.776999,-1.339802,0.259162,0.705724,0.045690,-0.483243,-0.334347,-0.377204,0.397396,0.602604,0.294430,0.464257
135,-0.014335,-0.079235,0.034333,0.467486,0.477855,0.321646,0.270667,0.298146,0.334432,0.433998,0.646390,0.707505,0.714826,0.475698,0.465710,0.465080,0.000271,0.896291,-0.809229,-1.371412,0.562409,0.262979,-0.460134,-0.710978,0.305038,0.243964,0.400988,0.599012,0.544806,0.644669
135,-0.018799,0.046439,0.209271,0.502069,0.414735,0.339748,0.249892,0.287648,0.460609,0.783283,0.821304,0.679258,0.581256,0.480838,0.537404,0.705571,0.000292,0.974491,-0.983590,-1.354671,0.408671,-0.017907,-0.877057,0.491378,0.504750,0.980561,0.426992,0.573008,0.157968,0.281223
135,-0.018942,0.046782,0.208857,0.504964,0.415421,0.339793,0.249620,0.287479,0.461241,0.786194,0.823892,0.681678,0.583100,0.485897,0.560060,0.714587,0.000292,0.974794,-0.983876,-1.357079,0.410069,-0.016809,-0.912131,0.495146,0.545474,1.083018,0.426504,0.573496,0.150285,0.277951
135,-0.018939,0.046774,0.208842,0.504976,0.415394,0.339760,0.249649,0.287472,0.461285,0.786276,0.823936,0.681649,0.583110,0.485868,0.560090,0.714648,0.000292,0.974792,-0.983771,-1.356098,0.410055,-0.016587,-0.910482,0.486773,0.538268,1.084552,0.426484,0.573516,0.150174,0.277958
135,-0.010849,0.034391,0.158094,0.213383,0.251768,0.161224,0.200307,0.233674,0.361818,0.472419,0.385774,0.420809,0.352864,0.143334,0.053619,0.330517,0.000229,0.985956,-0.761672,-0.509634,0.278444,-0.034129,-0.542746,0.028354,0.221550,-0.014318,0.461082,0.538918,0.262153,0.331246
135,-0.007912,0.017701,0.140462,0.457675,0.390959,0.320515,0.242758,0.276429,0.408926,0.625233,0.672429,0.630087,0.542391,0.338834,0.201266,0.499516,0.000000,0.921188,-0.446594,-1.017732,0.419538,-0.000880,-0.729150,0.489985,0.406458,0.308557,0.377106,0.622894,0.473838,0.585764
135,-0.011431,0.094450,0.139480,0.437212,0.346468,0.233889,0.207703,0.229956,0.329285,0.401178,0.360734,0.363057,0.250078,0.097464,0.050529,0.018120,0.000000,0.585000,-0.870344,-0.975016,0.371398,-0.050992,-0.508168,0.304365,0.261011,0.497608,0.403492,0.596508,1.228102,1.123834
135,0.004970,-0.034999,0.016841,0.006320,-0.007838,-0.018680,0.004727,-0.004422,-0.008791,-0.003238,-0.009229,-0.018319,0.023004,0.021603,0.008585,0.011056,0.000896,-0.034596,0.026036,0.244088,0.092905,0.482183,0.297653,0.886304,0.533526,1.060017,0.499567,0.500433,1.482291,1.484727
135,-0.017263,-0.033391,0.042178,0.339149,0.511425,0.702290,0.451437,0.312519,0.297512,0.347076,0.435467,0.498389,0.571957,0.661533,0.725366,0.646867,0.000208,0.902844,-0.760352,-1.322768,0.146270,0.809898,0.091706,-0.439667,-0.470827,0.178185,0.400767,0.599233,0.298762,0.466618
135,-0.016995,-0.033537,0.041547,0.339846,0.511374,0.694494,0.450068,0.310174,0.297899,0.347383,0.440089,0.505618,0.590887,0.659995,0.711132,0.636974,0.000208,0.901348,-0.760946,-1.338070,0.142232,0.798053,0.075928,-0.423944,-0.411204,0.205603,0.399746,0.600254,0.303278,0.473490
135,-0.017017,-0.033620,0.041759,0.340358,0.511355,0.693822,0.449526,0.310503,0.298224,0.349144,0.440633,0.506754,0.590748,0.659838,0.710784,0.637151,0.000208,0.901447,-0.760530,-1.335189,0.153732,0.801130,0.080038,-0.429882,-0.384799,0.195515,0.399762,0.600238,0.303766,0.473547
135,-0.011217,-0.073679,0.034278,0.440708,0.527448,0.467890,0.330010,0.289827,0.305500,0.379601,0.530272,0.658342,0.722631,0.614000,0.539272,0.509520,0.000250,0.854992,-0.783176,-1.507712,0.401486,0.387039,-0.214087,-0.668661,0.253039,0.380618,0.374938,0.625062,0.539549,0.683190
135,-0.016121,0.079150,0.203133,0.482427,0.406913,0.350043,0.276076,0.311002,0.481051,0.758718,0.776820,0.675464,0.567230,0.462932,0.508271,0.669064,0.000292,0.979699,-1.000832,-1.298742,0.354548,-0.017764,-0.760370,0.369205,0.558404,0.815068,0.428830,0.571170,0.172765,0.306371
135,-0.015389,0.079779,0.203446,0.497396,0.413382,0.352784,0.276378,0.312129,0.487852,0.792065,0.803059,0.684689,0.578110,0.472190,0.555985,0.708697,0.000292,0.982101,-1.003838,-1.324905,0.361684,-0.014763,-0.819131,0.407862,0.548589,1.077864,0.428110,0.571890,0.150594,0.292573
135,-0.015387,0.079809,0.203437,0.497347,0.413508,0.352735,0.276271,0.312123,0.487972,0.791735,0.803189,0.684769,0.578171,0.472276,0.556047,0.708899,0.000292,0.982076,-1.004240,-1.326545,0.362103,-0.015536,-0.827462,0.419342,0.548544,1.082123,0.427988,0.572012,0.151060,0.293427
135,-0.000305,0.049236,0.176074,0.267787,0.228389,0.200836,0.197751,0.240099,0.317393,0.387395,0.384787,0.418016,0.365883,0.166212,0.115867,0.270784,0.000229,0.993286,-0.621184,-0.627106,0.233057,-0.011048,-0.231899,0.159077,0.161118,0.146527,0.455425,0.544575,0.254206,0.341423
135,-0.049956,0.043710,0.196688,0.523119,0.424840,0.338211,0.248009,0.282126,0.449633,0.750253,0.823012,0.676278,0.584078,0.473247,0.533095,0.711279,0.000313,0.672513,-0.964828,-1.389438,0.434328,-0.010582,-0.990951,0.619393,0.537415,1.088858,0.320766,0.679234,0.619301,0.813827
135,-0.038235,0.035836,0.185126,0.460210,0.459996,0.415234,0.275288,0.291279,0.398277,0.636940,0.680096,0.629619,0.575517,0.508660,0.553247,0.649034,0.000292,0.719476,-0.914362,-1.360900,0.328111,0.049305,-0.571367,0.008400,0.111913,0.096043,0.341145,0.658855,0.551351,0.699607
135,-0.019103,-0.026983,0.072584,0.372329,0.523414,0.637763,0.435053,0.325107,0.321664,0.373577,0.464467,0.550460,0.599882,0.659840,0.689174,0.699296,0.000229,0.893716,-0.782414,-1.332100,0.261673,0.693269,0.042454,-0.493183,-0.513700,-0.264680,0.393491,0.606509,0.301592,0.482856
135,-0.018995,-0.027227,0.072011,0.372502,0.524153,0.638166,0.436151,0.325620,0.321468,0.372331,0.466252,0.553005,0.614032,0.660280,0.680832,0.686122,0.000229,0.894117,-0.777196,-1.342432,0.256617,0.705464,0.042369,-0.491957,-0.431025,-0.161419,0.393325,0.606675,0.301901,0.483792
135,-0.018833,-0.027884,0.071437,0.372165,0.522041,0.641580,0.434915,0.326689,0.321419,0.371235,0.465478,0.553226,0.613238,0.660518,0.682387,0.691349,0.000229,0.896654,-0.783957,-1.337377,0.255782,0.714147,0.048481,-0.488317,-0.351160,-0.053869,0.394999,0.605001,0.298175,0.476979
135,-0.014167,-0.075912,0.032662,0.434929,0.500799,0.412152,0.282709,0.294522,0.316548,0.377168,0.533866,0.687039,0.714284,0.614679,0.565457,0.506397,0.000250,0.871180,-0.801062,-1.420984,0.397049,0.328556,-0.274216,-0.732236,0.318740,0.388041,0.386450,0.613550,0.564149,0.683141
135,-0.027609,0.062672,0.210993,0.516082,0.414270,0.339321,0.260735,0.292968,0.447691,0.754298,0.811661,0.682137,0.582912,0.467108,0.532491,0.694729,0.000292,0.970233,-0.985824,-1.346927,0.402866,-0.010957,-0.832626,0.489251,0.552943,0.972666,0.430408,0.569592,0.154162,0.268748
135,-0.027674,0.061532,0.210850,0.517715,0.416184,0.340070,0.261582,0.293840,0.450184,0.767897,0.823684,0.684728,0.585463,0.471713,0.562090,0.721027,0.000292,0.970743,-0.993860,-1.356708,0.408593,-0.013048,-0.856685,0.575688,0.552875,1.121559,0.429784,0.570216,0.140480,0.263996
135,-0.027670,0.061531,0.210853,0.517697,0.416216,0.340068,0.261583,0.293788,0.450226,0.767888,0.823708,0.684762,0.585478,0.471738,0.562356,0.721181,0.000292,0.970742,-0.993735,-1.345505,0.410900,-0.015273,-0.844774,0.577421,0.553347,1.119893,0.429772,0.570228,0.140385,0.263961
135,-0.028152,-0.072783,0.266949,0.224611,0.136942,0.167893,0.154600,0.236401,0.248878,0.319195,0.401371,0.350708,0.297824,0.070853,-0.116121,0.153689,0.000250,0.979683,-0.851792,-1.419482,0.306150,0.012701,-0.429333,-0.025164,0.163325,0.157322,0.484967,0.515033,0.236975,0.249449
135,0.003927,0.017160,0.172214,0.444844,0.384648,0.313255,0.258232,0.283519,0.441830,0.709502,0.700893,0.619711,0.517746,0.373519,0.209863,0.418286,0.000292,0.939240,-0.601550,-1.127970,0.440793,0.004660,-0.801459,0.538880,0.465754,0.566769,0.384765,0.615235,0.439054,0.539890
135,-0.009455,-0.027239,0.075981,0.350011,0.544695,0.641954,0.436727,0.330645,0.321316,0.377820,0.442025,0.501878,0.608443,0.652091,0.661595,0.696286,0.000229,0.877906,-0.745451,-1.346608,0.179053,0.684430,0.068629,-0.422706,-0.420755,-0.343353,0.395231,0.604769,0.293656,0.453440
135,-0.017887,-0.032559,0.051698,0.346083,0.526585,0.672248,0.434748,0.316656,0.308953,0.357702,0.439682,0.499465,0.601816,0.649270,0.677279,0.707179,0.000229,0.897223,-0.766824,-1.343989,0.146767,0.765290,0.096143,-0.460726,-0.398056,-0.132789,0.396027,0.603973,0.298343,0.480506
135,-0.017818,-0.032688,0.051631,0.346449,0.526670,0.669714,0.432845,0.316616,0.309055,0.358860,0.443768,0.502657,0.603207,0.646252,0.671414,0.697629,0.000229,0.897095,-0.767908,-1.335160,0.157442,0.756018,0.075071,-0.480138,-0.380474,-0.110706,0.396120,0.603880,0.299437,0.480870
135,-0.012339,-0.037415,0.039147,0.342407,0.508162,0.687468,0.440002,0.296215,0.297946,0.349635,0.441485,0.497997,0.595707,0.630492,0.663255,0.685790,0.000229,0.905870,-0.781498,-1.323427,0.145871,0.755403,0.102959,-0.466603,-0.391890,-0.067393,0.399328,0.600672,0.308002,0.497254
135,-0.023956,0.080304,0.142305,0.454040,0.335213,0.312249,0.286562,0.256240,0.443098,0.630521,0.636228,0.621778,0.524725,0.371181,0.129170,0.588372,0.000292,0.945447,-0.936363,-1.242148,0.287962,0.019290,-0.480732,0.352543,0.470185,0.302861,0.430518,0.569482,0.266528,0.343052
135,-0.014956,0.070273,0.204781,0.501301,0.416241,0.353454,0.276234,0.306467,0.483378,0.771809,0.822077,0.681631,0.587086,0.479903,0.560832,0.717431,0.000292,0.981238,-0.992234,-1.310212,0.374214,-0.002651,-0.866215,0.473232,0.550455,1.083482,0.430067,0.569933,0.139091,0.269434
135,-0.014947,0.070245,0.204875,0.501790,0.416198,0.353310,0.276001,0.305949,0.482802,0.771472,0.822083,0.681826,0.587082,0.479778,0.561486,0.717401,0.000292,0.981175,-0.990559,-1.315061,0.374717,-0.007628,-0.859316,0.479846,0.548691,1.077104,0.429775,0.570225,0.139746,0.271143
135,-0.010663,0.036111,0.234844,0.275303,0.245030,0.214198,0.182528,0.235437,0.299248,0.421328,0.497254,0.466825,0.360824,0.102137,-0.080900,0.277216,0.000229,0.991236,-0.763526,-0.735822,0.363499,-0.030346,-0.319009,0.123993,0.098932,0.153640,0.467812,0.532188,0.234254,0.266194
135,-0.028162,0.045853,0.188683,0.507081,0.413132,0.323666,0.248761,0.279549,0.450141,0.738280,0.813596,0.688184,0.576376,0.457816,0.502213,0.691498,0.000313,0.807328,-0.958048,-1.337649,0.430271,-0.019992,-0.987764,0.532879,0.498341,0.938499,0.345542,0.654458,0.466043,0.660377
135,-0.051767,0.053894,0.197499,0.528028,0.426380,0.335758,0.250179,0.280547,0.453590,0.757906,0.816755,0.677665,0.578168,0.464258,0.487330,0.698595,0.000313,0.707636,-0.992734,-1.377552,0.431336,-0.012244,-0.994094,0.626402,0.563867,1.100845,0.331621,0.668379,0.540020,0.685928
135,-0.019327,-0.027129,0.065400,0.360824,0.528813,0.617731,0.387254,0.321614,0.333153,0.387039,0.464385,0.528706,0.589588,0.619072,0.679215,0.695601,0.000229,0.889612,-0.778507,-1.344292,0.218165,0.586807,0.062216,-0.425777,-0.419923,-0.202054,0.394146,0.605854,0.299991,0.480644
135,-0.018697,-0.028495,0.061896,0.358296,0.537230,0.650574,0.434630,0.320787,0.317316,0.367009,0.450759,0.520434,0.606650,0.633218,0.679633,0.678994,0.000229,0.895005,-0.778211,-1.343544,0.211184,0.734891,0.054981,-0.461368,-0.459858,-0.171596,0.394582,0.605418,0.298903,0.481393
135,-0.018606,-0.028628,0.061945,0.358626,0.537003,0.650567,0.433912,0.320461,0.317715,0.367733,0.454168,0.524860,0.606926,0.631047,0.675529,0.675908,0.000229,0.895161,-0.777463,-1.337544,0.200508,0.734403,0.068773,-0.480622,-0.425960,-0.140013,0.394497,0.605503,0.298990,0.481479
135,-0.005164,-0.056602,0.023845,0.400554,0.526447,0.593939,0.414316,0.287868,0.269969,0.356529,0.497556,0.601661,0.636490,0.628739,0.606187,0.579692,0.000229,0.853716,-0.746520,-1.391249,0.212449,0.608148,-0.056076,-0.552152,-0.152064,0.383830,0.371186,0.628814,0.520185,0.687656
135,-0.018951,0.041355,0.202998,0.500114,0.418997,0.339916,0.252349,0.284674,0.433661,0.750231,0.806862,0.690071,0.596477,0.480655,0.545680,0.704867,0.000292,0.971554,-0.984164,-1.320711,0.400996,-0.013620,-0.871507,0.478835,0.521637,1.088544,0.427791,0.572209,0.147588,0.262654
135,-0.020404,0.043465,0.202334,0.505437,0.418911,0.340085,0.249823,0.283986,0.438354,0.754185,0.818814,0.688297,0.593592,0.478538,0.542180,0.706751,0.000292,0.973653,-0.994856,-1.348302,0.412591,-0.012068,-0.871621,0.521430,0.523244,1.092991,0.429441,0.570559,0.143683,0.256733
135,-0.020417,0.043486,0.202368,0.505366,0.418969,0.340006,0.249880,0.284031,0.438441,0.754389,0.819436,0.688622,0.593755,0.480450,0.545725,0.707582,0.000292,0.973657,-0.994804,-1.340068,0.413369,-0.013912,-0.912456,0.530271,0.521048,1.088428,0.429314,0.570686,0.141910,0.256072
